2	280	PC	0.0
2	280	PH	0.0
2	280	Other	1.0
2	281	PC	0.0
2	281	PH	0.0
2	281	Other	1.0
2	282	PC	0.0
2	282	PH	0.0
2	282	Other	1.0
2	283	PC	1.0
2	283	PH	0.0
2	283	Other	0.0
2	284	PC	0.0
2	284	PH	0.0
2	284	Other	1.0
2	285	PC	1.0
2	285	PH	0.0
2	285	Other	0.0
2	286	PC	0.0
2	286	PH	0.0
2	286	Other	1.0
2	287	PC	1.0
2	287	PH	0.0
2	287	Other	0.0
2	288	PC	0.0
2	288	PH	0.0
2	288	Other	1.0
2	289	PC	1.0
2	289	PH	0.0
2	289	Other	0.0
2	290	PC	0.0
2	290	PH	0.0
2	290	Other	1.0
2	291	PC	1.0
2	291	PH	0.0
2	291	Other	0.0
2	292	PC	0.0
2	292	PH	0.0
2	292	Other	1.0
2	293	PC	0.0
2	293	PH	0.0
2	293	Other	1.0
2	294	PC	1.0
2	294	PH	0.0
2	294	Other	0.0
2	295	PC	0.0
2	295	PH	0.0
2	295	Other	1.0
2	296	PC	0.0
2	296	PH	0.0
2	296	Other	1.0
2	297	PC	1.0
2	297	PH	0.0
2	297	Other	0.0
2	298	PC	0.0
2	298	PH	0.0
2	298	Other	1.0
2	299	PC	1.0
2	299	PH	0.0
2	299	Other	0.0
2	300	PC	0.0
2	300	PH	0.0
2	300	Other	1.0
2	301	PC	0.0
2	301	PH	0.0
2	301	Other	1.0
2	302	PC	1.0
2	302	PH	0.0
2	302	Other	0.0
2	303	PC	0.0
2	303	PH	0.0
2	303	Other	1.0
2	304	PC	1.0
2	304	PH	0.0
2	304	Other	0.0
2	305	PC	0.0
2	305	PH	0.0
2	305	Other	1.0
2	306	PC	1.0
2	306	PH	0.0
2	306	Other	0.0
2	307	PC	1.0
2	307	PH	0.0
2	307	Other	0.0
2	308	PC	0.0
2	308	PH	0.0
2	308	Other	1.0
2	309	PC	1.0
2	309	PH	0.0
2	309	Other	0.0
2	310	PC	0.0
2	310	PH	0.0
2	310	Other	1.0
2	311	PC	0.0
2	311	PH	0.0
2	311	Other	1.0
2	312	PC	1.0
2	312	PH	0.0
2	312	Other	0.0
2	313	PC	0.0
2	313	PH	0.0
2	313	Other	1.0
2	314	PC	0.0
2	314	PH	0.0
2	314	Other	1.0
2	315	PC	0.0
2	315	PH	0.0
2	315	Other	1.0
2	316	PC	0.0
2	316	PH	0.0
2	316	Other	1.0
2	317	PC	1.0
2	317	PH	0.0
2	317	Other	0.0
2	318	PC	0.0
2	318	PH	0.0
2	318	Other	1.0
2	319	PC	1.0
2	319	PH	0.0
2	319	Other	0.0
2	320	PC	0.0
2	320	PH	0.0
2	320	Other	1.0
2	321	PC	1.0
2	321	PH	0.0
2	321	Other	0.0
2	322	PC	0.0
2	322	PH	0.0
2	322	Other	1.0
2	323	PC	0.0
2	323	PH	0.0
2	323	Other	1.0
2	324	PC	0.0
2	324	PH	0.0
2	324	Other	1.0
2	325	PC	0.0
2	325	PH	0.0
2	325	Other	1.0
2	326	PC	0.0
2	326	PH	0.0
2	326	Other	1.0
2	327	PC	0.0
2	327	PH	0.0
2	327	Other	1.0
2	328	PC	0.0
2	328	PH	0.0
2	328	Other	1.0
2	329	PC	0.0
2	329	PH	0.0
2	329	Other	1.0
2	330	PC	0.0
2	330	PH	0.0
2	330	Other	1.0
2	331	PC	0.0
2	331	PH	0.0
2	331	Other	1.0
2	332	PC	0.0
2	332	PH	0.0
2	332	Other	1.0
2	333	PC	0.0
2	333	PH	0.0
2	333	Other	1.0
2	334	PC	0.0
2	334	PH	0.0
2	334	Other	1.0
2	335	PC	0.0
2	335	PH	0.0
2	335	Other	1.0
2	336	PC	0.0
2	336	PH	0.0
2	336	Other	1.0
2	337	PC	0.0
2	337	PH	0.0
2	337	Other	1.0
2	338	PC	0.0
2	338	PH	0.0
2	338	Other	1.0
2	339	PC	0.0
2	339	PH	0.0
2	339	Other	1.0
2	340	PC	0.0
2	340	PH	0.0
2	340	Other	1.0
2	341	PC	0.0
2	341	PH	0.0
2	341	Other	1.0
2	342	PC	0.0
2	342	PH	0.0
2	342	Other	1.0
2	343	PC	0.0
2	343	PH	0.0
2	343	Other	1.0
2	344	PC	0.0
2	344	PH	0.0
2	344	Other	1.0
2	345	PC	0.0
2	345	PH	0.0
2	345	Other	1.0
2	346	PC	0.0
2	346	PH	0.0
2	346	Other	1.0
2	347	PC	0.0
2	347	PH	0.0
2	347	Other	1.0
2	348	PC	0.0
2	348	PH	0.0
2	348	Other	1.0
2	349	PC	0.0
2	349	PH	0.0
2	349	Other	1.0
2	350	PC	0.0
2	350	PH	0.0
2	350	Other	1.0
2	351	PC	0.0
2	351	PH	0.0
2	351	Other	1.0
2	352	PC	0.0
2	352	PH	0.0
2	352	Other	1.0
2	353	PC	0.0
2	353	PH	0.0
2	353	Other	1.0
2	354	PC	0.0
2	354	PH	0.0
2	354	Other	1.0
2	355	PC	0.0
2	355	PH	0.0
2	355	Other	1.0
2	356	PC	0.0
2	356	PH	0.0
2	356	Other	1.0
2	357	PC	0.0
2	357	PH	0.0
2	357	Other	1.0
2	358	PC	0.0
2	358	PH	0.0
2	358	Other	1.0
2	359	PC	0.0
2	359	PH	0.0
2	359	Other	1.0
2	360	PC	0.0
2	360	PH	0.0
2	360	Other	1.0
2	361	PC	0.0
2	361	PH	0.0
2	361	Other	1.0
2	362	PC	0.0
2	362	PH	0.0
2	362	Other	1.0
2	363	PC	0.0
2	363	PH	0.0
2	363	Other	1.0
2	364	PC	0.0
2	364	PH	0.0
2	364	Other	1.0
2	365	PC	0.0
2	365	PH	0.0
2	365	Other	1.0
2	366	PC	0.0
2	366	PH	0.0
2	366	Other	1.0
2	367	PC	0.0
2	367	PH	0.0
2	367	Other	1.0
2	368	PC	0.0
2	368	PH	0.0
2	368	Other	1.0
2	369	PC	0.0
2	369	PH	0.0
2	369	Other	1.0
2	370	PC	0.0
2	370	PH	0.0
2	370	Other	1.0
2	371	PC	0.0
2	371	PH	0.0
2	371	Other	1.0
2	372	PC	0.0
2	372	PH	0.0
2	372	Other	1.0
2	373	PC	0.0
2	373	PH	0.0
2	373	Other	1.0
2	374	PC	0.0
2	374	PH	0.0
2	374	Other	1.0
2	375	PC	0.0
2	375	PH	0.0
2	375	Other	1.0
2	376	PC	0.0
2	376	PH	0.0
2	376	Other	1.0
2	377	PC	0.0
2	377	PH	0.0
2	377	Other	1.0
2	378	PC	0.0
2	378	PH	0.0
2	378	Other	1.0
2	379	PC	0.0
2	379	PH	0.0
2	379	Other	1.0
2	380	PC	0.0
2	380	PH	0.0
2	380	Other	1.0
2	381	PC	0.0
2	381	PH	0.0
2	381	Other	1.0
2	382	PC	0.0
2	382	PH	0.0
2	382	Other	1.0
2	383	PC	0.0
2	383	PH	0.0
2	383	Other	1.0
2	384	PC	0.0
2	384	PH	0.0
2	384	Other	1.0
2	385	PC	0.0
2	385	PH	0.0
2	385	Other	1.0
2	386	PC	0.0
2	386	PH	0.0
2	386	Other	1.0
2	387	PC	0.0
2	387	PH	0.0
2	387	Other	1.0
2	388	PC	0.0
2	388	PH	0.0
2	388	Other	1.0
2	389	PC	0.0
2	389	PH	0.0
2	389	Other	1.0
2	390	PC	0.0
2	390	PH	0.0
2	390	Other	1.0
2	391	PC	0.0
2	391	PH	0.0
2	391	Other	1.0
2	392	PC	0.0
2	392	PH	0.0
2	392	Other	1.0
2	393	PC	0.0
2	393	PH	0.0
2	393	Other	1.0
